Time,Mx,My,Mz,Vx,Vy,Vz
1758118906.651933,134.25699999999998,97.00399999999999,89.00999999999998,16,19,12
1758118909.6261318,134.40500000000003,97.2,98.46000000000001,16,19,13
1758118912.691377,134.46599999999998,97.429,107.26500000000001,16,19,14
1758118915.6644404,134.34400000000002,97.667,115.845,16,19,15
1758118918.7287412,134.473,97.83699999999999,124.48700000000001,16,19,16
1758118921.699774,124.45,98.008,133.74999999999997,16,19,17
1758118924.7710662,134.627,98.248,142.60000000000002,16,19,18
1758118927.8359988,134.43900000000002,98.46000000000001,150.82600000000002,16,19,19
1758118930.8077812,134.533,98.78799999999998,160.264,16,19,20
1758118933.8871872,132.897,95.143,-193.274,16,20,-20
1758118936.95864,132.53,95.23599999999999,-183.545,16,20,-19
1758118940.0127168,132.61800000000002,95.89699999999999,-174.747,16,20,-18
1758118943.0837085,132.899,96.247,-166.073,16,20,-17
1758118946.1702023,132.863,96.348,-156.86700000000002,16,20,-16
1758118949.2269278,132.815,96.513,-147.31599999999997,16,20,-15
1758118952.3051932,132.91100000000003,96.59700000000001,-139.13899999999998,16,20,-14
1758118955.3736198,132.791,96.735,-130.608,16,20,-13
1758118958.4459438,132.878,97.0,-121.04100000000001,16,20,-12
1758118961.5165412,132.61100000000002,97.503,-112.174,16,20,-11
1758118964.5819416,132.927,97.86699999999999,-103.136,16,20,-10
1758118967.6564696,133.055,98.026,-93.919,16,20,-9
1758118970.7238069,133.031,98.22500000000001,-85.12199999999999,16,20,-8
1758118973.7931194,133.06,98.62,-76.46,16,20,-7
1758118976.8620045,133.03000000000003,98.844,-67.172,16,20,-6
1758118979.9307084,133.02100000000002,99.297,-57.650999999999996,16,20,-5
1758118983.0038776,133.127,99.262,-48.63600000000001,16,20,-4
1758118986.0715714,133.504,100.006,-39.349000000000004,16,20,-3
1758118989.1392806,133.65099999999998,99.90500000000002,-30.595,16,20,-2
1758118992.20864,133.60200000000003,100.116,-21.456,16,20,-1
1758118995.2717636,133.645,100.429,-12.461,16,20,0
1758118998.2366817,121.26000000000002,100.26,-5.636,16,20,1
1758119001.3172095,133.40699999999998,100.504,2.61,16,20,2
1758119004.3698542,133.64700000000002,100.958,11.915000000000001,16,20,3
1758119007.3456397,120.36500000000001,101.126,20.618000000000002,16,20,4
1758119010.4203875,134.123,101.13999999999999,29.069,16,20,5
1758119013.4924471,133.662,101.737,37.36900000000001,16,20,6
1758119016.561066,133.804,101.86399999999999,45.719,16,20,7
1758119019.6238875,134.00499999999997,101.826,54.46100000000001,16,20,8
1758119022.5961287,121.78299999999999,102.171,62.53099999999999,16,20,9
1758119025.659711,134.207,102.43999999999998,71.465,16,20,10
1758119028.627472,123.201,102.34700000000001,80.123,16,20,11
1758119031.7043104,134.35999999999999,102.51899999999998,88.631,16,20,12
1758119034.773153,134.63799999999998,102.73200000000001,96.91,16,20,13
1758119037.7360258,121.91400000000002,103.00900000000001,106.41900000000001,16,20,14
1758119040.7172687,121.82300000000001,103.425,114.34699999999998,16,20,15
1758119043.7809243,134.555,103.80699999999999,123.05999999999999,16,20,16
1758119046.7590058,122.03899999999999,104.375,131.526,16,20,17
1758119049.8222244,135.035,104.38699999999999,142.26,16,20,18
1758119052.8948364,135.195,104.505,151.117,16,20,19
