Time,Bx (µT),By (µT),Bz (µT),Vx,Vy,Vz
1757984599.263384,39.411,-155.799,-176.835,5,-19,-20
1757984602.3424013,39.778,-155.42400000000004,-168.672,5,-19,-19
1757984605.4025688,39.32300000000001,-155.213,-160.17000000000002,5,-19,-18
1757984608.4815671,39.495999999999995,-155.06900000000002,-152.06099999999998,5,-19,-17
1757984611.5441754,39.468,-154.52599999999998,-143.905,5,-19,-16
1757984614.6196766,39.826,-154.074,-135.71300000000002,5,-19,-15
1757984617.6941125,40.229,-154.012,-126.91199999999999,5,-19,-14
1757984620.75737,40.118,-153.48899999999998,-118.30799999999999,5,-19,-13
1757984623.8333492,40.18,-153.40300000000002,-109.744,5,-19,-12
1757984626.9081273,40.181000000000004,-153.16699999999997,-101.11699999999999,5,-19,-11
1757984629.9739606,40.104,-152.98899999999998,-92.30999999999999,5,-19,-10
1757984633.034645,40.315000000000005,-152.988,-83.767,5,-19,-9
1757984636.112145,40.259,-152.62499999999997,-75.209,5,-19,-8
1757984639.1718764,40.166,-151.972,-66.71099999999998,5,-19,-7
1757984642.2538466,40.465,-151.93099999999998,-58.217,5,-19,-6
1757984645.320889,40.346999999999994,-151.554,-48.965999999999994,5,-19,-5
1757984648.3796449,40.629000000000005,-151.025,-40.994,5,-19,-4
1757984651.455254,40.74699999999999,-151.07,-32.644999999999996,5,-19,-3
1757984654.516813,40.734,-150.68599999999998,-23.716,5,-19,-2
1757984657.5910227,40.891,-150.308,-15.48,5,-19,-1
1757984660.6659956,40.801,-150.31300000000002,-6.56,5,-19,0
1757984663.7262948,40.784000000000006,-150.167,1.471,5,-19,1
1757984666.7864776,40.888,-150.10700000000003,9.364999999999998,5,-19,2
1757984669.8618507,40.926,-149.60899999999998,17.564,5,-19,3
1757984672.926132,41.255,-149.33300000000003,25.953000000000003,5,-19,4
1757984676.000469,41.181,-149.316,34.172999999999995,5,-19,5
1757984679.0769627,41.217999999999996,-148.71800000000002,42.273,5,-19,6
1757984682.1376343,41.166999999999994,-148.67199999999997,50.736999999999995,5,-19,7
1757984685.2138162,41.266000000000005,-148.102,59.32700000000001,5,-19,8
1757984688.2757423,41.463,-147.709,67.332,5,-19,9
1757984691.3373885,41.544000000000004,-147.576,75.74699999999999,5,-19,10
1757984694.4155073,41.782,-147.38100000000003,84.296,5,-19,11
1757984697.4908845,41.81400000000001,-147.19400000000002,92.713,5,-19,12
1757984700.5494862,41.583999999999996,-146.96500000000003,101.16799999999999,5,-19,13
1757984703.6245217,41.857000000000006,-146.65000000000003,109.68299999999999,5,-19,14
1757984706.704359,41.821,-146.36200000000002,118.12899999999999,5,-19,15
1757984709.76505,41.946000000000005,-146.05700000000002,126.293,5,-19,16
1757984712.8278542,42.01,-146.04299999999998,134.447,5,-19,17
1757984715.9063878,41.996,-145.447,142.94299999999998,5,-19,18
1757984718.9684498,42.455999999999996,-145.38100000000003,151.462,5,-19,19
1757984721.9480674,38.181,-145.318,159.422,5,-19,20
1757984725.0237572,40.21900000000001,-149.07800000000003,-177.426,5,-18,-20
1757984728.0888588,40.363,-148.634,-169.759,5,-18,-19
1757984731.1498744,40.17800000000001,-148.31600000000003,-160.92199999999997,5,-18,-18
1757984734.2239072,40.29299999999999,-148.12599999999998,-152.438,5,-18,-17
1757984737.300428,40.443999999999996,-147.93899999999996,-144.128,5,-18,-16
1757984740.3610532,40.625,-147.814,-135.756,5,-18,-15
1757984743.4388392,40.761,-147.4,-127.30199999999999,5,-18,-14
1757984746.5125782,40.674,-147.366,-118.86800000000001,5,-18,-13
1757984749.5726333,40.691,-147.451,-110.208,5,-18,-12
1757984752.6481578,40.596,-146.85899999999998,-101.63399999999999,5,-18,-11
1757984755.726239,40.623000000000005,-146.538,-93.22900000000001,5,-18,-10
1757984758.7846348,40.489999999999995,-146.127,-84.797,5,-18,-9
1757984761.85689,40.978,-145.775,-75.92200000000001,5,-18,-8
1757984764.933507,40.926,-145.633,-67.29499999999999,5,-18,-7
1757984767.9978232,40.525000000000006,-145.375,-58.742999999999995,5,-18,-6
1757984771.0579693,40.873999999999995,-145.01100000000002,-50.27000000000001,5,-18,-5
1757984774.1311154,41.0,-144.89000000000001,-41.674,5,-18,-4
1757984777.1945267,40.849000000000004,-144.78199999999998,-33.282,5,-18,-3
1757984780.27152,41.230000000000004,-144.5,-24.555999999999994,5,-18,-2
1757984783.3305974,41.19599999999999,-144.166,-15.863000000000003,5,-18,-1
1757984786.4059923,41.47,-144.077,-7.359999999999999,5,-18,0
1757984789.4691765,41.17100000000001,-143.93,-0.278,5,-18,1
1757984792.5480182,41.326,-143.397,7.864999999999999,5,-18,2
1757984795.6093817,41.413000000000004,-143.536,16.426000000000002,5,-18,3
1757984798.6746223,41.38399999999999,-143.132,24.406,5,-18,4
1757984801.7526093,41.59,-142.793,31.332,5,-18,5
1757984804.8153932,41.707,-142.578,40.907,5,-18,6
1757984807.8892357,41.693,-142.147,48.53300000000001,5,-18,7
1757984810.9524167,41.725,-141.91000000000003,56.318000000000005,5,-18,8
1757984814.0298588,41.596,-141.805,64.56199999999998,5,-18,9
1757984817.093675,41.775,-141.676,73.10000000000001,5,-18,10
1757984820.1710277,41.519999999999996,-141.249,81.341,5,-18,11
1757984823.2302303,41.654999999999994,-140.935,89.22999999999999,5,-18,12
1757984826.3087866,41.569,-140.578,96.953,5,-18,13
1757984829.3709586,42.087,-140.48100000000002,105.84799999999998,5,-18,14
1757984832.4473357,41.99400000000001,-140.534,113.782,5,-18,15
1757984835.5106425,41.893,-140.26100000000002,124.56299999999999,5,-18,16
1757984838.5860565,41.931999999999995,-139.69,133.06599999999997,5,-18,17
1757984841.6466775,41.859,-139.734,140.421,5,-18,18
1757984844.721525,42.187999999999995,-139.43700000000004,148.315,5,-18,19
1757984847.8005557,42.296,-139.276,157.64499999999998,5,-18,20
1757984850.8643048,40.352999999999994,-142.60000000000002,-178.51,5,-17,-20
1757984853.9264836,40.003,-142.649,-170.048,5,-17,-19
1757984857.0063927,39.991,-142.22200000000004,-161.757,5,-17,-18
1757984860.0682118,39.934,-141.72400000000002,-153.15800000000002,5,-17,-17
1757984863.1456964,39.940000000000005,-141.523,-144.551,5,-17,-16
1757984866.2233443,40.2,-141.53099999999998,-136.17000000000002,5,-17,-15
1757984869.2848563,40.474000000000004,-140.879,-127.992,5,-17,-14
1757984872.361804,40.577,-141.046,-118.82399999999998,5,-17,-13
1757984875.4239972,40.443,-140.46,-111.12,5,-17,-12
1757984878.4980276,40.319,-140.27100000000002,-102.011,5,-17,-11
1757984881.573429,40.196000000000005,-139.768,-93.244,5,-17,-10
1757984884.6366832,40.751999999999995,-139.494,-84.748,5,-17,-9
1757984887.6993976,40.62200000000001,-139.53799999999995,-75.992,5,-17,-8
1757984890.7768521,40.725,-139.118,-67.882,5,-17,-7
1757984893.840086,40.997,-138.954,-59.547000000000004,5,-17,-6
1757984896.917921,40.884,-138.71599999999998,-50.41000000000001,5,-17,-5
1757984899.978644,41.29,-138.31600000000003,-42.085,5,-17,-4
1757984903.051512,40.851,-138.11999999999998,-33.226,5,-17,-3
1757984906.1253457,40.70799999999999,-138.04,-25.113,5,-17,-2
1757984909.184949,41.075,-137.66400000000002,-16.475,5,-17,-1
1757984912.2608442,41.405,-137.41500000000002,-7.858,5,-17,0
1757984915.3211455,41.14399999999999,-137.04399999999998,-1.445,5,-17,1
1757984918.384258,41.238,-136.95800000000003,5.241,5,-17,2
1757984921.4592507,41.448,-136.72199999999998,11.957999999999998,5,-17,3
1757984924.5259776,41.611,-136.342,21.048,5,-17,4
1757984927.5905957,41.769999999999996,-136.349,29.610999999999997,5,-17,5
1757984930.5546067,37.427,-136.08200000000002,37.558,5,-17,6
1757984933.6321397,41.751999999999995,-135.70099999999996,46.253,5,-17,7
1757984936.7074165,41.554,-135.231,56.184000000000005,5,-17,8
1757984939.7656655,41.61999999999999,-135.363,64.688,5,-17,9
1757984942.8444114,41.998999999999995,-134.95200000000003,73.85799999999999,5,-17,10
1757984945.9027786,42.064,-134.95399999999998,81.602,5,-17,11
1757984948.9777458,42.003,-134.929,89.78,5,-17,12
1757984952.0385766,42.062999999999995,-134.43,98.977,5,-17,13
1757984955.1158593,42.13,-134.058,107.33,5,-17,14
1757984958.1928568,42.086999999999996,-133.911,116.21899999999998,5,-17,15
1757984961.2578518,42.249,-133.613,124.65799999999999,5,-17,16
1757984964.3314488,42.292,-133.48299999999998,133.64000000000001,5,-17,17
1757984967.3915079,42.245,-133.35899999999998,141.98,5,-17,18
1757984970.4680207,42.56399999999999,-132.90900000000002,150.33499999999998,5,-17,19
1757984973.544632,42.648,-132.58200000000002,159.203,5,-17,20
1757984976.6173573,40.525999999999996,-136.16199999999998,-179.014,5,-16,-20
1757984979.6755042,40.81,-135.98,-170.407,5,-16,-19
1757984982.750911,40.945,-135.904,-161.628,5,-16,-18
1757984985.8162184,40.74399999999999,-135.60699999999997,-153.302,5,-16,-17
1757984988.8952308,40.944,-135.33499999999998,-144.988,5,-16,-16
1757984991.969994,40.83,-134.882,-135.967,5,-16,-15
1757984995.0313818,40.811,-134.71300000000002,-128.14100000000002,5,-16,-14
1757984998.1078477,41.025,-134.31399999999996,-119.64200000000001,5,-16,-13
1757985001.1684496,41.019999999999996,-134.07799999999997,-110.725,5,-16,-12
1757985004.2478204,40.730999999999995,-134.046,-102.02000000000001,5,-16,-11
1757985007.3198977,41.022000000000006,-133.583,-93.513,5,-16,-10
1757985010.3790562,41.339999999999996,-133.41000000000003,-84.59599999999999,5,-16,-9
1757985013.4520335,41.105000000000004,-132.99900000000002,-76.076,5,-16,-8
1757985016.5273418,41.135000000000005,-132.599,-67.382,5,-16,-7
1757985019.5900955,41.241,-132.429,-58.95799999999999,5,-16,-6
1757985022.6607006,41.357000000000006,-132.15500000000003,-50.125,5,-16,-5
1757985025.7367191,41.364999999999995,-131.904,-41.434,5,-16,-4
1757985028.7999644,41.539,-131.895,-32.837999999999994,5,-16,-3
1757985031.8636687,41.590999999999994,-131.408,-24.252000000000002,5,-16,-2
1757985034.9416485,41.497,-131.342,-15.937999999999999,5,-16,-1
1757985038.0018508,41.606,-130.981,-7.812,5,-16,0
1757985041.076137,41.85600000000001,-130.76600000000002,-0.531,5,-16,1
1757985044.1394818,41.724000000000004,-130.48999999999998,6.6579999999999995,5,-16,2
1757985047.2022724,41.876,-130.40699999999998,16.648999999999997,5,-16,3
1757985050.2785552,42.096,-130.137,24.983,5,-16,4
1757985053.3403642,42.179,-129.89299999999997,32.996,5,-16,5
1757985056.4167414,42.048,-129.62,40.925,5,-16,6
1757985059.4788296,41.994,-129.60100000000003,49.858999999999995,5,-16,7
1757985062.5543811,42.067,-129.022,57.916,5,-16,8
1757985065.61611,42.193000000000005,-128.721,66.189,5,-16,9
1757985068.692013,42.308,-128.96099999999998,74.61600000000001,5,-16,10
1757985071.7556946,42.309,-128.442,83.518,5,-16,11
1757985074.833116,42.135,-128.21599999999998,91.705,5,-16,12
1757985077.8942487,42.226,-127.78,100.654,5,-16,13
1757985080.9729588,42.17,-127.553,109.035,5,-16,14
1757985084.0350282,42.373999999999995,-127.33800000000001,117.11499999999998,5,-16,15
1757985087.107216,42.367999999999995,-127.10900000000001,125.58099999999999,5,-16,16
1757985090.1777759,42.126999999999995,-127.006,134.231,5,-16,17
1757985093.2423518,42.35900000000001,-126.91,142.387,5,-16,18
1757985096.3183832,42.477999999999994,-126.71099999999998,151.123,5,-16,19
1757985099.393746,42.668,-126.07000000000001,159.53699999999998,5,-16,20
1757985102.4555051,40.50900000000001,-129.511,-178.51600000000002,5,-15,-20
1757985105.5330787,40.724999999999994,-129.33999999999997,-170.603,5,-15,-19
1757985108.593166,40.678999999999995,-129.39100000000002,-162.171,5,-15,-18
1757985111.6727474,40.705999999999996,-129.26899999999998,-153.29799999999997,5,-15,-17
1757985114.7512293,40.851000000000006,-128.973,-145.21599999999998,5,-15,-16
1757985117.8078535,40.827999999999996,-128.484,-136.606,5,-15,-15
1757985120.8843622,40.887,-128.152,-128.215,5,-15,-14
1757985123.9490712,40.494,-127.84200000000003,-119.697,5,-15,-13
1757985127.0245848,40.859,-127.56200000000001,-111.577,5,-15,-12
1757985130.0891602,40.615,-127.58999999999999,-102.604,5,-15,-11
1757985133.1666532,40.815000000000005,-127.00199999999998,-94.00299999999999,5,-15,-10
1757985136.236564,40.732000000000006,-126.901,-85.29100000000001,5,-15,-9
1757985139.310351,40.776,-126.97999999999999,-76.904,5,-15,-8
1757985142.3654068,41.172,-126.819,-67.699,5,-15,-7
1757985145.441323,41.498000000000005,-126.458,-59.097,5,-15,-6
1757985148.5020058,41.18,-126.30499999999999,-50.35099999999999,5,-15,-5
1757985151.5795271,41.614,-125.797,-42.18,5,-15,-4
1757985154.6432521,41.659,-125.45899999999999,-32.763000000000005,5,-15,-3
1757985157.7063534,41.74399999999999,-124.99300000000001,-24.653000000000002,5,-15,-2
1757985160.780299,41.748000000000005,-125.053,-16.205,5,-15,-1
1757985163.8602955,41.564,-124.16,-7.6739999999999995,5,-15,0
1757985166.921028,41.632999999999996,-123.83500000000001,-0.252,5,-15,1
1757985169.9838378,41.83,-123.768,6.726999999999999,5,-15,2
1757985173.061054,41.854,-123.576,14.635,5,-15,3
1757985176.120253,41.904,-123.42300000000003,22.624,5,-15,4
1757985179.1931827,41.705,-123.36099999999999,31.24,5,-15,5
1757985182.2691722,41.77,-122.68900000000001,38.928999999999995,5,-15,6
1757985185.3324335,42.159,-122.819,48.24999999999999,5,-15,7
1757985188.3920805,41.848,-122.386,57.455999999999996,5,-15,8
1757985191.4690695,42.116,-122.25700000000002,65.789,5,-15,9
1757985194.5413532,42.482000000000006,-121.70399999999998,74.24300000000001,5,-15,10
1757985197.6024954,42.502,-121.70499999999997,82.792,5,-15,11
1757985200.6801136,42.481,-121.519,91.005,5,-15,12
1757985203.7395754,42.498000000000005,-121.29400000000003,99.408,5,-15,13
1757985206.8206322,42.4,-120.947,107.85999999999999,5,-15,14
1757985209.8853533,42.568,-120.79099999999998,116.29699999999998,5,-15,15
1757985212.9633691,42.89,-120.35800000000002,124.90700000000001,5,-15,16
1757985216.0250468,43.069,-120.20400000000002,132.31199999999998,5,-15,17
1757985219.0979464,43.022999999999996,-119.80800000000002,140.72599999999997,5,-15,18
1757985222.1722736,42.855,-119.63699999999999,149.215,5,-15,19
1757985225.2330203,42.64900000000001,-119.30200000000002,158.29500000000002,5,-15,20
1757985228.3093789,40.909,-122.86800000000001,-179.23200000000003,5,-14,-20
1757985231.3709989,40.751,-122.79400000000001,-170.24300000000002,5,-14,-19
1757985234.4485664,40.807,-122.28000000000002,-161.48499999999999,5,-14,-18
1757985237.5255764,41.113,-122.27799999999998,-153.32899999999998,5,-14,-17
1757985240.5854132,40.963,-121.65300000000002,-144.78,5,-14,-16
1757985243.6597824,40.891999999999996,-121.503,-136.88799999999998,5,-14,-15
1757985246.733257,40.983999999999995,-121.33500000000001,-127.71200000000002,5,-14,-14
1757985249.799414,40.833999999999996,-121.21,-119.35499999999998,5,-14,-13
1757985252.8774269,41.114,-121.173,-110.628,5,-14,-12
1757985255.939633,41.26100000000001,-120.92800000000003,-102.726,5,-14,-11
1757985259.0191078,41.687,-120.31299999999999,-93.472,5,-14,-10
1757985262.0734878,41.536,-119.779,-85.0,5,-14,-9
1757985265.1485796,41.480000000000004,-119.48100000000002,-76.26299999999999,5,-14,-8
1757985268.2116342,41.485,-119.25,-66.89600000000002,5,-14,-7
1757985271.2912652,41.55,-118.896,-58.813,5,-14,-6
1757985274.3534508,41.617,-118.522,-50.434,5,-14,-5
1757985277.4258552,41.582,-118.107,-41.503,5,-14,-4
1757985280.4992387,41.669000000000004,-118.13400000000001,-33.069,5,-14,-3
1757985283.5602913,41.665,-118.29899999999998,-24.637000000000004,5,-14,-2
1757985286.635061,41.61000000000001,-118.10900000000001,-16.945,5,-14,-1
1757985289.6945815,41.662,-117.838,-7.611,5,-14,0
1757985292.7714462,41.69499999999999,-117.25,-1.36,5,-14,1
1757985295.830578,41.775,-116.88700000000001,5.941000000000001,5,-14,2
1757985298.9054477,41.527,-116.94799999999998,13.035,5,-14,3
1757985301.9681923,41.718,-116.76299999999999,21.304,5,-14,4
1757985305.0466566,42.035,-116.68100000000001,29.51,5,-14,5
1757985308.1079104,42.117,-116.26500000000001,37.693,5,-14,6
1757985311.1812832,42.023,-116.46099999999998,46.123,5,-14,7
1757985314.2411711,41.981,-115.81800000000001,54.366,5,-14,8
1757985317.222023,37.896,-115.854,63.507000000000005,5,-14,9
1757985320.2842753,42.295,-115.19200000000001,71.80300000000001,5,-14,10
1757985323.3464143,42.438,-114.66999999999999,80.0,5,-14,11
1757985326.4248886,42.43300000000001,-114.775,88.053,5,-14,12
1757985329.484479,42.241,-114.09499999999998,95.888,5,-14,13
1757985332.464073,38.315,-114.04199999999999,104.80499999999999,5,-14,14
1757985335.5253186,42.083999999999996,-113.86800000000001,113.88399999999999,5,-14,15
1757985338.5952065,42.327000000000005,-113.71999999999998,122.532,5,-14,16
1757985341.6691062,42.306,-113.388,130.47199999999998,5,-14,17
1757985344.7434683,42.175,-113.49100000000001,139.44400000000002,5,-14,18
1757985347.8160367,42.45300000000001,-113.10400000000001,147.303,5,-14,19
1757985350.889485,42.392999999999994,-112.425,155.406,5,-14,20
1757985353.9561987,40.48800000000001,-116.276,-179.44400000000002,5,-13,-20
1757985357.0330675,40.968,-115.775,-171.134,5,-13,-19
1757985360.0927923,40.68000000000001,-115.50399999999999,-162.51099999999997,5,-13,-18
1757985363.1667304,40.876999999999995,-115.329,-153.97,5,-13,-17
1757985366.2284482,40.809,-114.918,-145.519,5,-13,-16
1757985369.3059628,41.04600000000001,-114.81800000000001,-137.274,5,-13,-15
1757985372.372641,41.032,-114.949,-128.71300000000002,5,-13,-14
1757985375.449553,40.632000000000005,-114.36500000000001,-120.263,5,-13,-13
1757985378.512238,41.257,-114.32000000000001,-111.34400000000001,5,-13,-12
1757985381.5862095,41.422,-113.70400000000002,-102.59200000000001,5,-13,-11
1757985384.6636062,41.672,-113.726,-93.97200000000001,5,-13,-10
1757985387.723308,41.44799999999999,-113.29399999999998,-85.66900000000001,5,-13,-9
1757985390.8017669,41.757999999999996,-113.247,-76.352,5,-13,-8
1757985393.865539,41.60600000000001,-112.98899999999999,-67.89500000000001,5,-13,-7
1757985396.9265883,41.687,-112.66900000000001,-59.699,5,-13,-6
1757985400.000976,41.574,-111.95099999999998,-51.086,5,-13,-5
1757985403.0622604,41.614000000000004,-111.771,-42.166999999999994,5,-13,-4
1757985406.1402862,41.452999999999996,-111.55499999999999,-33.759,5,-13,-3
1757985409.2046416,41.568,-111.25,-25.055,5,-13,-2
1757985412.280521,41.553000000000004,-111.247,-16.851000000000003,5,-13,-1
1757985415.3427532,40.303,-111.046,-8.36,5,-13,0
1757985418.417496,40.626,-110.55499999999999,-0.376,5,-13,1
1757985421.4782352,41.03,-110.26199999999999,8.415000000000001,5,-13,2
1757985424.5536735,41.038,-110.27799999999999,16.868000000000002,5,-13,3
1757985427.6127288,40.684,-110.056,25.067,5,-13,4
1757985430.6841314,41.068,-109.772,32.913,5,-13,5
1757985433.7605278,40.88099999999999,-109.296,41.605000000000004,5,-13,6
1757985436.823777,40.999,-108.97200000000001,49.80499999999999,5,-13,7
1757985439.8961403,41.118,-108.848,57.68699999999999,5,-13,8
1757985442.9572415,41.27799999999999,-108.418,65.668,5,-13,9
1757985446.03427,40.519000000000005,-108.38500000000002,74.531,5,-13,10
1757985449.0929036,40.94199999999999,-107.96599999999998,82.48,5,-13,11
1757985452.1726434,41.008,-108.071,91.29499999999999,5,-13,12
1757985455.2371323,40.96900000000001,-107.679,99.436,5,-13,13
1757985458.3004804,41.245999999999995,-107.43400000000001,107.46499999999999,5,-13,14
1757985461.3788352,41.132,-106.96400000000001,116.10999999999999,5,-13,15
1757985464.4407916,41.271,-106.599,123.68999999999998,5,-13,16
1757985467.5144086,41.236999999999995,-106.352,131.88000000000002,5,-13,17
1757985470.5898867,41.343,-106.08500000000001,139.221,5,-13,18
1757985473.6521232,41.62200000000001,-105.71700000000001,147.083,5,-13,19
1757985476.725491,41.66100000000001,-105.727,155.40699999999998,5,-13,20
1757985479.801977,39.925000000000004,-109.412,-180.296,5,-12,-20
1757985482.8648877,39.735,-108.774,-172.28,5,-12,-19
1757985485.8351538,39.687999999999995,-108.771,-163.64500000000004,5,-12,-18
1757985488.9126508,39.46,-108.529,-154.31199999999998,5,-12,-17
1757985491.9936135,40.016000000000005,-108.273,-146.35199999999998,5,-12,-16
1757985495.0544167,40.234,-108.179,-137.433,5,-12,-15
1757985498.1303196,40.205,-107.81700000000001,-128.698,5,-12,-14
1757985501.200673,40.248,-107.76899999999998,-120.127,5,-12,-13
1757985504.2626212,40.36300000000001,-107.279,-111.78500000000001,5,-12,-12
1757985507.3407035,40.601,-107.02199999999998,-102.997,5,-12,-11
1757985510.4038131,40.548,-106.801,-94.57600000000001,5,-12,-10
1757985513.4659982,40.416000000000004,-106.429,-86.079,5,-12,-9
1757985516.5454707,40.622,-106.247,-77.147,5,-12,-8
1757985519.605238,40.709,-105.888,-68.854,5,-12,-7
1757985522.6853228,40.70399999999999,-105.704,-59.964999999999996,5,-12,-6
1757985525.7470891,40.942,-105.626,-51.13699999999999,5,-12,-5
1757985528.8102891,40.952000000000005,-105.258,-42.742,5,-12,-4
1757985531.885667,40.961000000000006,-105.249,-34.067,5,-12,-3
1757985534.9494958,40.679,-105.01000000000002,-25.331,5,-12,-2
1757985538.0274293,40.507,-104.726,-16.540999999999997,5,-12,-1
1757985541.0901434,41.237,-104.37,-8.458,5,-12,0
1757985544.1632998,41.036,-104.22200000000001,-2.468,5,-12,1
1757985547.2257075,40.924,-103.71000000000001,4.76,5,-12,2
1757985550.3001473,41.14699999999999,-103.543,13.184000000000001,5,-12,3
1757985553.3627968,40.871,-103.335,21.169999999999998,5,-12,4
1757985556.4290326,41.23499999999999,-103.223,30.722,5,-12,5
1757985559.5045578,41.425999999999995,-103.03399999999999,38.64,5,-12,6
1757985562.569367,41.190999999999995,-102.58,46.361000000000004,5,-12,7
1757985565.6354558,41.453,-102.321,54.45,5,-12,8
1757985568.7138753,41.426,-101.97599999999998,64.205,5,-12,9
1757985571.7745934,41.480000000000004,-101.72200000000001,72.83700000000002,5,-12,10
1757985574.8514974,41.507,-101.414,80.02199999999999,5,-12,11
1757985577.9137554,41.113,-100.965,88.727,5,-12,12
1757985580.9884958,41.807,-100.90599999999999,98.59100000000002,5,-12,13
1757985584.0488207,41.659000000000006,-100.807,106.016,5,-12,14
1757985587.1232693,41.608999999999995,-100.651,113.83800000000001,5,-12,15
1757985590.1889694,42.02,-100.122,122.06300000000002,5,-12,16
1757985593.2677166,42.109,-99.873,130.423,5,-12,17
1757985596.3262088,42.162000000000006,-99.554,137.64800000000002,5,-12,18
1757985599.302717,37.975,-99.27799999999999,145.78,5,-12,19
1757985602.3664985,42.15599999999999,-99.34299999999999,154.349,5,-12,20
1757985605.4445148,41.366,-102.79099999999998,-180.98000000000005,5,-11,-20
1757985608.5046313,40.478,-102.203,-172.617,5,-11,-19
1757985611.5790198,40.498000000000005,-102.21400000000001,-164.40500000000003,5,-11,-18
1757985614.659155,40.738,-101.979,-155.74499999999998,5,-11,-17
1757985617.7249546,40.497,-101.438,-146.966,5,-11,-16
1757985620.7969432,40.587999999999994,-101.313,-138.327,5,-11,-15
1757985623.860095,40.343999999999994,-101.36199999999998,-129.95600000000002,5,-11,-14
1757985626.940385,40.62,-100.958,-121.85200000000002,5,-11,-13
1757985630.007196,40.61,-100.72200000000001,-112.963,5,-11,-12
1757985633.0708277,41.001,-100.70899999999999,-104.38999999999999,5,-11,-11
1757985636.1345193,40.799,-100.307,-95.513,5,-11,-10
1757985639.2131906,41.303999999999995,-99.85700000000001,-86.786,5,-11,-9
1757985642.2728884,41.271,-99.596,-77.67099999999999,5,-11,-8
1757985645.2494185,37.211,-99.31,-68.66499999999999,5,-11,-7
1757985648.310136,41.375,-99.186,-60.198,5,-11,-6
1757985651.3869884,41.133,-99.04100000000003,-51.999,5,-11,-5
1757985654.4502673,41.272000000000006,-98.708,-43.254000000000005,5,-11,-4
1757985657.5148973,41.19800000000001,-98.251,-34.228,5,-11,-3
1757985660.5902433,41.396,-98.15100000000001,-25.328999999999997,5,-11,-2
1757985663.6565235,41.461,-97.954,-17.279000000000003,5,-11,-1
1757985666.7218897,41.385000000000005,-97.50800000000001,-8.593,5,-11,0
1757985669.7851124,41.565000000000005,-97.57400000000001,-1.7300000000000004,5,-11,1
1757985672.8462603,41.928,-97.202,4.630999999999999,5,-11,2
1757985675.9226043,41.629000000000005,-96.622,14.109,5,-11,3
1757985678.9833226,41.476,-96.232,22.433999999999997,5,-11,4
1757985682.0448036,41.446000000000005,-96.247,31.399,5,-11,5
1757985685.1193988,41.681,-95.83800000000001,39.656000000000006,5,-11,6
1757985688.1835973,41.885,-95.632,48.092000000000006,5,-11,7
1757985691.2487912,41.781000000000006,-95.47500000000001,56.254,5,-11,8
1757985694.2248511,37.943000000000005,-95.01499999999999,64.83200000000001,5,-11,9
1757985697.2911794,42.053,-94.69699999999999,73.724,5,-11,10
1757985700.3527691,41.91400000000001,-94.648,81.56800000000001,5,-11,11
1757985703.4288197,41.93900000000001,-94.49600000000001,90.15200000000002,5,-11,12
1757985706.4862823,41.867999999999995,-94.41000000000001,98.758,5,-11,13
1757985709.5641797,42.089,-93.92300000000002,107.29400000000001,5,-11,14
1757985712.6289153,42.456,-93.87700000000001,115.11800000000001,5,-11,15
1757985715.6902907,42.206,-93.63199999999999,123.80199999999999,5,-11,16
1757985718.7656252,42.126999999999995,-93.29599999999999,132.481,5,-11,17
1757985721.8283374,42.297,-92.87,140.92600000000002,5,-11,18
1757985724.9048762,42.355000000000004,-92.69299999999998,149.372,5,-11,19
1757985727.9781964,42.459999999999994,-92.12000000000002,157.81400000000002,5,-11,20
1757985731.040557,41.914,-95.952,-181.67699999999996,5,-10,-20
1757985734.1171224,42.05400000000001,-95.736,-173.148,5,-10,-19
1757985737.1827416,41.876,-95.51100000000001,-164.224,5,-10,-18
1757985740.2474222,42.010999999999996,-95.26599999999999,-156.22000000000003,5,-10,-17
1757985743.3232388,42.283,-94.98800000000001,-147.655,5,-10,-16
1757985746.3863947,42.535000000000004,-94.88700000000001,-138.41299999999998,5,-10,-15
1757985749.4517212,42.086,-95.072,-129.99600000000004,5,-10,-14
1757985752.5287836,42.163,-94.726,-121.06300000000002,5,-10,-13
1757985755.5908878,42.394000000000005,-94.299,-112.63699999999999,5,-10,-12
1757985758.6643739,42.764,-93.97999999999999,-103.929,5,-10,-11
1757985761.7267249,42.657,-94.09100000000001,-95.247,5,-10,-10
1757985764.8054225,42.564,-93.68900000000001,-87.155,5,-10,-9
1757985767.8642557,42.272000000000006,-93.328,-78.702,5,-10,-8
1757985770.9425268,42.438,-93.107,-69.777,5,-10,-7
1757985774.001795,42.79299999999999,-92.619,-61.178999999999995,5,-10,-6
1757985777.0663426,42.784000000000006,-92.61499999999998,-52.028,5,-10,-5
1757985780.1414099,42.830999999999996,-91.963,-43.33,5,-10,-4
1757985783.2040336,43.088,-92.06900000000002,-34.194,5,-10,-3
1757985786.2812216,43.053,-91.731,-25.767000000000003,5,-10,-2
1757985789.3411815,42.88600000000001,-91.308,-17.020000000000003,5,-10,-1
1757985792.4024942,42.774,-91.078,-8.327,5,-10,0
1757985795.4662519,42.995999999999995,-90.833,-2.1109999999999998,5,-10,1
1757985798.5301626,43.246,-90.694,5.337,5,-10,2
1757985801.509422,42.494,-90.458,12.836000000000002,5,-10,3
1757985804.5669677,43.248000000000005,-90.10300000000001,21.398999999999997,5,-10,4
